CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AggregateRate,Year
651,Germany,Male,40.0,1,134760.21,2,0,0,,1,0.42,2023
691,France,Male,58.0,3,0.0,1,0,1,,1,1.26,2023
723,Spain,Male,38.0,6,0.0,2,1,1,,0,2.52,2023
549,Germany,Male,41.0,9,95020.8,3,1,1,,1,3.78,2023
668,Germany,Male,34.0,5,80242.37,2,0,0,,0,2.1,2023
660,France,Male,50.0,1,0.0,3,1,1,,1,0.42,2023
524,France,Male,50.0,4,0.0,2,1,1,,1,1.68,2023
850,France,Male,42.0,0,0.0,2,1,0,,0,0.0,2023
727,Spain,Male,71.0,8,0.0,1,1,1,,1,3.36,2023
756,Spain,Male,30.0,2,145127.85,1,0,0,,0,0.84,2023
755,France,Male,38.0,9,148912.44,1,1,0,,0,3.78,2023
837,France,Male,26.0,4,89900.24,2,1,0,,0,1.68,2023
655,Spain,Male,34.0,1,116114.93,1,1,1,,0,0.42,2023
553,France,Male,42.0,1,0.0,2,0,0,,0,0.42,2023
680,France,Male,44.0,7,108724.98,1,0,1,,0,2.94,2023
711,France,Male,58.0,9,91285.13,2,1,1,,0,3.78,2023
689,Spain,Male,40.0,2,0.0,2,1,1,,0,0.84,2023
551,Germany,Male,54.0,5,102994.04,1,1,0,,1,2.1,2023
645,Spain,Male,36.0,4,59893.85,2,1,0,,0,1.68,2023
616,Germany,Male,29.0,8,149318.55,1,1,0,,0,3.36,2023
365,Germany,Male,30.0,0,127760.07,1,1,0,,1,0.0,2023
704,France,Male,31.0,0,0.0,2,1,0,,0,0.0,2023
748,France,Male,40.0,0,0.0,1,0,0,,0,0.0,2023
724,France,Male,28.0,9,0.0,2,1,1,,0,3.78,2023
691,France,Male,50.0,6,136953.47,1,1,1,,0,2.52,2023
563,France,Male,33.0,8,0.0,2,0,1,,0,3.36,2023
741,France,Male,32.0,5,0.0,1,1,1,,0,2.1,2023
778,France,Male,44.0,8,123863.64,1,1,0,,0,3.36,2023
848,Spain,Male,22.0,7,120811.89,1,1,1,,0,2.94,2023
634,Germany,Male,38.0,2,148430.55,1,1,1,,0,0.84,2023
505,Germany,Male,40.0,6,47869.69,2,1,1,,0,2.52,2023
692,Germany,Male,53.0,7,150926.99,2,0,0,,0,2.94,2023
633,France,Male,29.0,10,130206.28,1,1,0,,0,4.2,2023
587,Spain,Male,48.0,1,0.0,2,1,1,,0,0.42,2023
550,Spain,Male,62.0,7,80927.56,1,0,1,,0,2.94,2023
594,Germany,Male,28.0,0,142574.71,2,1,0,,0,0.0,2023
540,France,Male,25.0,5,116160.23,1,1,0,,0,2.1,2023
657,France,Male,32.0,3,118829.03,2,1,1,,0,1.26,2023
814,France,Male,31.0,1,118870.92,1,1,0,,0,0.42,2023
600,France,Male,32.0,1,0.0,1,1,1,,0,0.42,2023
682,France,Male,38.0,4,107192.38,1,1,1,,0,1.68,2023
566,France,Male,42.0,3,108010.78,1,1,1,,0,1.26,2023
550,Spain,Male,34.0,3,0.0,2,0,0,,0,1.26,2023
630,France,Male,26.0,7,129837.72,2,0,1,,0,2.94,2023
486,France,Male,63.0,9,97009.15,1,1,1,,0,3.78,2023
762,Spain,Male,35.0,9,122929.42,2,0,0,,0,3.78,2023
692,Germany,Male,45.0,6,152296.83,4,0,1,,1,2.52,2023
850,Spain,Male,49.0,8,0.0,1,0,0,,1,3.36,2023
603,France,Male,35.0,6,128993.76,2,1,0,,0,2.52,2023
627,Germany,Male,27.0,0,185267.45,2,1,1,,0,0.0,2023
567,Germany,Male,29.0,5,129750.68,1,1,0,,0,2.1,2023
571,Germany,Male,25.0,6,82506.72,2,1,0,,0,2.52,2023
634,Germany,Male,48.0,2,107247.69,1,1,1,,1,0.84,2023
629,France,Male,35.0,1,172170.36,1,1,1,,0,0.42,2023
638,Spain,Male,48.0,2,0.0,2,1,1,,0,0.84,2023
576,France,Male,41.0,1,0.0,1,1,1,,0,0.42,2023
702,Spain,Male,30.0,2,0.0,2,1,1,,0,0.84,2023
593,France,Male,43.0,9,0.0,2,1,1,,0,3.78,2023
632,France,Male,27.0,4,193125.85,1,1,1,,0,1.68,2023
736,France,Male,27.0,5,51522.75,1,0,1,,0,2.1,2023
755,France,Male,23.0,5,84284.48,2,1,1,,0,2.1,2023
461,France,Male,51.0,9,119889.84,1,0,0,,1,3.78,2023
745,France,Male,21.0,4,137910.45,1,1,1,,0,1.68,2023
587,France,Male,33.0,5,100116.82,1,1,0,,0,2.1,2023
850,Germany,Male,40.0,4,166082.15,2,0,1,,0,1.68,2023
730,Spain,Male,26.0,3,0.0,1,1,0,,0,1.26,2023
532,France,Male,44.0,3,148595.55,1,1,0,,1,1.26,2023
850,Germany,Male,53.0,2,94078.97,2,1,0,,0,0.84,2023
562,France,Male,29.0,9,0.0,1,1,1,,0,3.78,2023
670,Germany,Male,40.0,2,164948.98,3,0,0,,1,0.84,2023
542,Spain,Male,32.0,2,131945.94,1,0,1,,0,0.84,2023
586,France,Male,29.0,3,0.0,2,1,1,,0,1.26,2023
612,Germany,Male,30.0,9,142910.15,1,1,0,,1,3.78,2023
584,France,Male,35.0,3,146311.58,1,1,1,,0,1.26,2023
524,France,Male,52.0,2,87894.26,1,1,0,,1,0.84,2023
799,Spain,Male,35.0,7,0.0,2,0,1,,0,2.94,2023
724,France,Male,34.0,2,154485.74,2,0,0,,0,0.84,2023
601,France,Male,50.0,2,115625.07,1,1,0,,0,0.84,2023
804,France,Male,25.0,7,108396.67,1,1,0,,0,2.94,2023
745,Germany,Male,38.0,5,65095.41,2,1,1,,0,2.1,2023
667,Germany,Male,43.0,1,103018.45,1,1,0,,1,0.42,2023
673,Germany,Male,36.0,5,73088.06,2,0,0,,0,2.1,2023
679,France,Male,60.0,6,0.0,2,1,1,,0,2.52,2023
508,France,Male,44.0,3,115451.05,2,0,0,,0,1.26,2023
558,Germany,Male,32.0,4,108235.91,1,1,1,,0,1.68,2023
414,France,Male,38.0,8,0.0,1,0,1,,1,3.36,2023
648,Spain,Male,42.0,2,98795.61,2,1,0,,0,0.84,2023
751,France,Male,31.0,8,0.0,2,0,0,,0,3.36,2023
662,France,Male,34.0,2,0.0,2,0,1,,0,0.84,2023
628,Germany,Male,29.0,3,113146.98,2,0,1,,0,1.26,2023
723,France,Male,48.0,7,0.0,2,1,1,,0,2.94,2023
564,France,Male,31.0,4,0.0,2,1,0,,0,1.68,2023
459,Germany,Male,46.0,7,110356.42,1,1,0,,1,2.94,2023
718,France,Male,27.0,2,0.0,2,0,0,,0,0.84,2023
696,France,Male,22.0,9,149777.0,1,1,1,,0,3.78,2023
592,France,Male,37.0,4,212692.97,1,0,0,,0,1.68,2023
634,Germany,Male,37.0,1,89696.84,2,1,1,,0,0.42,2023
763,Spain,Male,67.0,9,148564.66,1,0,1,,0,3.78,2023
649,France,Male,38.0,1,122214.0,1,0,1,,0,0.42,2023
695,France,Male,45.0,3,0.0,2,1,1,,0,1.26,2023
775,Germany,Male,70.0,6,119684.88,2,1,1,,0,2.52,2023
754,Germany,Male,57.0,2,101134.87,2,1,1,,0,0.84,2023
749,Germany,Male,46.0,10,78136.36,2,1,1,,0,4.2,2023
667,France,Male,23.0,1,0.0,2,1,0,,0,0.42,2023
670,Spain,Male,30.0,3,133446.34,1,0,0,,0,1.26,2023
571,France,Male,32.0,5,131354.25,1,1,0,,0,2.1,2023
741,Germany,Male,36.0,8,116993.43,2,1,0,,0,3.36,2023
472,France,Male,31.0,4,58662.92,2,0,1,,0,1.68,2023
650,Spain,Male,41.0,3,128808.65,3,0,0,,1,1.26,2023
625,France,Male,45.0,7,137555.44,1,0,0,,0,2.94,2023
650,Germany,Male,34.0,4,142393.11,1,1,1,,0,1.68,2023
689,France,Male,22.0,4,136444.25,1,1,0,,1,1.68,2023
694,Spain,Male,38.0,7,121527.4,1,1,0,,0,2.94,2023
655,Germany,Male,52.0,9,144696.75,1,1,1,,0,3.78,2023
620,France,Male,36.0,8,0.0,2,1,1,,0,3.36,2023
401,Germany,Male,48.0,8,128140.17,1,1,0,,1,3.36,2023
599,France,Male,25.0,6,120383.41,1,1,1,,0,2.52,2023
704,France,Male,42.0,8,129735.3,2,1,1,,0,3.36,2023
682,France,Male,42.0,0,0.0,1,1,1,,0,0.0,2023
700,Spain,Male,31.0,7,0.0,2,0,1,,0,2.94,2023
492,France,Male,29.0,1,144591.96,1,1,1,,0,0.42,2023
624,France,Male,36.0,6,0.0,2,0,0,,0,2.52,2023
709,France,Male,37.0,7,0.0,1,1,0,,0,2.94,2023
557,Germany,Male,68.0,2,100194.44,1,1,1,,0,0.84,2023
646,Germany,Male,50.0,6,145295.31,2,1,1,,0,2.52,2023
719,Germany,Male,28.0,3,106070.29,2,1,1,,0,1.26,2023
660,France,Male,38.0,7,0.0,2,0,1,,0,2.94,2023
667,France,Male,36.0,9,0.0,2,1,1,,0,3.78,2023
705,France,Male,30.0,1,0.0,1,1,1,,0,0.42,2023
669,France,Male,26.0,4,0.0,2,1,1,,0,1.68,2023
714,Germany,Male,28.0,7,77776.39,1,1,0,,0,2.94,2023
559,France,Male,29.0,1,0.0,2,0,0,,0,0.42,2023
850,Spain,Male,51.0,3,109799.55,2,1,1,,1,1.26,2023
689,France,Male,39.0,7,0.0,2,0,0,,0,2.94,2023
733,Germany,Male,38.0,9,111347.37,2,0,1,,0,3.78,2023
778,Spain,Male,40.0,8,104291.41,2,1,1,,0,3.36,2023
646,France,Male,24.0,8,0.0,2,0,0,,0,3.36,2023
640,France,Male,43.0,7,132412.38,1,0,0,,1,2.94,2023
805,France,Male,46.0,6,118022.06,3,1,0,,1,2.52,2023
540,Germany,Male,39.0,1,82531.11,1,1,0,,0,0.42,2023
705,Spain,Male,44.0,0,184552.12,1,1,0,,1,0.0,2023
540,Germany,Male,39.0,4,127278.31,1,1,1,,0,1.68,2023
627,Germany,Male,23.0,5,184244.86,1,1,0,,0,2.1,2023
646,France,Male,52.0,8,59669.43,1,0,0,,1,3.36,2023
652,Germany,Male,27.0,2,166527.88,2,0,1,,0,0.84,2023
579,Germany,Male,28.0,6,150329.15,1,1,0,,0,2.52,2023
760,France,Male,43.0,8,121911.59,1,1,0,,0,3.36,2023
769,France,Male,51.0,9,156773.78,2,1,0,,0,3.78,2023
498,Spain,Male,29.0,8,127864.26,1,1,1,,0,3.36,2023
774,France,Male,53.0,4,113709.28,1,1,1,,1,1.68,2023
592,Spain,Male,38.0,0,0.0,1,1,0,,1,0.0,2023
705,France,Male,33.0,3,144427.96,2,1,0,,0,1.26,2023
654,France,Male,42.0,7,99263.09,1,1,1,,0,2.94,2023
597,France,Male,28.0,2,0.0,3,1,1,,0,0.84,2023
694,Germany,Male,37.0,1,95668.82,2,1,0,,0,0.42,2023
683,France,Male,25.0,4,0.0,2,1,0,,0,1.68,2023
669,France,Male,37.0,4,0.0,1,1,0,,0,1.68,2023
628,France,Male,32.0,9,149136.31,2,1,1,,0,3.78,2023
600,France,Male,40.0,1,141136.79,1,1,1,,0,0.42,2023
704,France,Male,36.0,7,120026.98,2,0,1,,0,2.94,2023
527,Spain,Male,33.0,9,132168.28,1,0,0,,0,3.78,2023
553,Germany,Male,43.0,6,85200.82,2,1,1,,0,2.52,2023
575,Spain,Male,53.0,1,84903.33,2,0,1,,0,0.42,2023
582,France,Male,20.0,4,0.0,1,1,1,,0,1.68,2023
683,Spain,Male,40.0,8,0.0,1,1,0,,0,3.36,2023
850,France,Male,30.0,9,121535.18,1,0,0,,0,3.78,2023
653,Spain,Male,35.0,6,116662.96,2,1,1,,0,2.52,2023
679,France,Male,60.0,8,0.0,2,1,1,,0,3.36,2023
528,Spain,Male,40.0,4,0.0,2,1,0,,0,1.68,2023
801,France,Male,38.0,5,0.0,2,1,0,,0,2.1,2023
513,Spain,Male,48.0,2,0.0,1,1,1,,1,0.84,2023
666,Germany,Male,38.0,6,99812.88,2,1,1,,0,2.52,2023
606,France,Male,35.0,2,132164.26,1,0,1,,0,0.84,2023
599,Germany,Male,45.0,10,103583.05,1,1,0,,1,4.2,2023
544,Germany,Male,39.0,4,142406.43,2,1,0,,0,1.68,2023
529,Spain,Male,38.0,7,99842.5,2,1,0,,1,2.94,2023
497,France,Male,41.0,9,0.0,1,0,0,,0,3.78,2023
609,France,Male,40.0,6,0.0,2,1,1,,0,2.52,2023
487,France,Male,53.0,4,199689.49,1,1,1,,1,1.68,2023
748,France,Male,33.0,1,142645.43,1,0,0,,0,0.42,2023
534,Spain,Male,51.0,3,0.0,2,0,1,,0,1.26,2023
607,France,Male,25.0,3,0.0,2,0,0,,0,1.26,2023
551,Spain,Male,32.0,4,0.0,2,1,0,,0,1.68,2023
674,France,Male,45.0,7,142072.02,1,1,0,,0,2.94,2023
645,Germany,Male,33.0,8,149564.61,1,0,0,,0,3.36,2023
708,Germany,Male,37.0,8,153366.13,1,1,1,,0,3.36,2023
715,France,Male,21.0,6,76467.16,1,1,1,,0,2.52,2023
545,Spain,Male,36.0,8,73211.12,2,1,0,,1,3.36,2023
524,France,Male,22.0,9,0.0,2,1,0,,0,3.78,2023
671,Spain,Male,38.0,0,92674.94,2,1,0,,0,0.0,2023
439,Spain,Male,52.0,3,96196.24,4,1,0,,1,1.26,2023
831,Germany,Male,32.0,9,80262.66,1,1,0,,0,3.78,2023
657,Spain,Male,67.0,5,119785.47,2,1,1,,0,2.1,2023
551,France,Male,37.0,3,0.0,2,1,1,,0,1.26,2023
660,Spain,Male,42.0,5,0.0,2,1,0,,0,2.1,2023
795,Germany,Male,37.0,2,139265.63,2,1,1,,0,0.84,2023
586,Spain,Male,34.0,5,168094.01,1,0,0,,0,2.1,2023
601,France,Male,44.0,3,0.0,2,1,0,,0,1.26,2023
657,France,Male,50.0,9,0.0,2,0,0,,0,3.78,2023
531,France,Male,31.0,3,0.0,1,1,1,,0,1.26,2023
621,Germany,Male,47.0,7,107363.29,1,1,1,,0,2.94,2023
696,France,Male,52.0,6,139781.06,1,1,0,,1,2.52,2023
498,France,Male,73.0,2,170241.7,2,1,1,,0,0.84,2023
680,Germany,Male,32.0,7,175454.0,1,0,1,,0,2.94,2023
802,Spain,Male,41.0,6,0.0,2,1,0,,0,2.52,2023
494,France,Male,69.0,9,93320.8,1,1,1,,0,3.78,2023
594,Germany,Male,38.0,6,63176.44,2,1,1,,0,2.52,2023
596,France,Male,33.0,2,139451.67,1,0,0,,0,0.84,2023
699,Germany,Male,32.0,1,123906.22,3,1,1,,1,0.42,2023
604,France,Male,28.0,7,0.0,2,0,0,,0,2.94,2023
651,France,Male,56.0,2,0.0,1,1,0,,1,0.84,2023
698,France,Male,57.0,6,136325.48,2,1,1,,1,2.52,2023
685,Spain,Male,34.0,6,83264.28,1,0,0,,0,2.52,2023
705,Germany,Male,41.0,4,72252.64,2,1,1,,0,1.68,2023
510,France,Male,63.0,8,0.0,2,1,1,,0,3.36,2023
632,France,Male,32.0,6,111589.33,1,1,1,,0,2.52,2023
744,Germany,Male,32.0,4,96106.83,1,1,1,,0,1.68,2023
663,Germany,Male,42.0,7,115930.87,1,1,0,,0,2.94,2023
588,Spain,Male,46.0,8,0.0,1,1,0,,0,3.36,2023
631,France,Male,33.0,7,0.0,1,1,1,,1,2.94,2023
687,Spain,Male,35.0,8,100988.39,2,1,0,,0,3.36,2023
599,France,Male,44.0,10,118577.24,1,1,1,,0,4.2,2023
718,Spain,Male,28.0,6,0.0,2,1,0,,0,2.52,2023
730,France,Male,27.0,5,0.0,2,1,1,,0,2.1,2023
576,France,Male,32.0,7,0.0,2,1,0,,0,2.94,2023
835,Germany,Male,20.0,4,124365.42,1,0,0,,1,1.68,2023
592,France,Male,42.0,1,147249.29,2,1,1,,0,0.42,2023
774,France,Male,36.0,7,103688.19,1,0,1,,0,2.94,2023
519,Spain,Male,39.0,4,111900.14,1,1,1,,0,1.68,2023
763,Germany,Male,31.0,7,143966.3,2,1,1,,1,2.94,2023
733,France,Male,51.0,10,141556.96,1,1,0,,0,4.2,2023
792,France,Male,30.0,8,0.0,2,1,0,,0,3.36,2023
589,France,Male,29.0,2,0.0,2,0,1,,0,0.84,2023
530,France,Male,25.0,9,162560.32,1,1,0,,0,3.78,2023
616,Spain,Male,31.0,7,76665.71,2,1,1,,0,2.94,2023
550,France,Male,38.0,9,140278.99,3,1,1,,1,3.78,2023
721,France,Male,46.0,1,115764.32,2,0,0,,0,0.42,2023
499,Germany,Male,36.0,5,131142.53,2,1,0,,0,2.1,2023
511,France,Male,45.0,5,68375.27,1,1,0,,1,2.1,2023
681,France,Male,34.0,7,0.0,2,0,0,,0,2.94,2023
815,France,Male,45.0,7,0.0,1,0,1,,1,2.94,2023
681,Spain,Male,30.0,2,111093.01,1,1,0,,0,0.84,2023
641,Spain,Male,42.0,9,132657.55,1,1,0,,0,3.78,2023
565,Germany,Male,59.0,9,69129.59,1,1,1,,0,3.78,2023
487,France,Male,37.0,6,0.0,2,1,1,,0,2.52,2023
729,France,Male,39.0,4,121404.64,1,1,1,,0,1.68,2023
642,France,Male,40.0,1,154863.15,1,1,1,,0,0.42,2023
616,Germany,Male,39.0,2,121704.32,2,1,0,,0,0.84,2023
523,Germany,Male,35.0,8,138782.76,1,1,1,,0,3.36,2023
663,France,Male,35.0,9,0.0,2,1,1,,0,3.78,2023
840,France,Male,30.0,8,136291.71,1,1,0,,0,3.36,2023
570,Germany,Male,42.0,0,107856.57,2,1,0,,0,0.0,2023
689,France,Male,47.0,1,93871.95,3,1,0,,1,0.42,2023
491,Germany,Male,19.0,2,125860.2,1,0,0,,0,0.84,2023
584,France,Male,49.0,8,172713.44,1,1,0,,0,3.36,2023
751,France,Male,47.0,5,142669.93,2,1,0,,0,2.1,2023
525,France,Male,33.0,1,112833.35,1,0,1,,0,0.42,2023
580,France,Male,55.0,6,104305.74,1,0,1,,0,2.52,2023
596,Germany,Male,47.0,5,140187.1,2,1,1,,0,2.1,2023
683,France,Male,39.0,4,0.0,2,1,0,,0,1.68,2023
602,France,Male,33.0,5,164704.38,1,0,1,,1,2.1,2023
779,France,Male,62.0,10,119096.55,1,0,1,,0,4.2,2023
551,France,Male,31.0,1,0.0,2,1,1,,0,0.42,2023
666,France,Male,47.0,2,0.0,1,1,0,,1,0.84,2023
526,Spain,Male,30.0,8,0.0,1,1,0,,0,3.36,2023
628,Spain,Male,43.0,3,184926.61,1,1,0,,0,1.26,2023
674,Germany,Male,43.0,8,85957.88,2,1,0,,0,3.36,2023
797,France,Male,32.0,10,114084.6,1,0,1,,0,4.2,2023
577,France,Male,29.0,7,0.0,2,1,1,,0,2.94,2023
680,France,Male,36.0,3,116275.12,1,1,1,,0,1.26,2023
618,France,Male,39.0,2,91068.56,1,1,0,,0,0.84,2023
648,Germany,Male,41.0,5,123049.21,1,0,1,,0,2.1,2023
585,France,Male,40.0,7,0.0,2,0,0,,0,2.94,2023
605,Spain,Male,39.0,10,105317.73,2,1,0,,0,4.2,2023
676,France,Male,20.0,1,80569.73,1,0,0,,0,0.42,2023
770,France,Male,36.0,2,89800.14,1,1,1,,0,0.84,2023
817,Germany,Male,45.0,9,101207.75,1,0,0,,1,3.78,2023
659,France,Male,43.0,1,106086.42,2,1,0,,0,0.42,2023
693,France,Male,21.0,1,0.0,2,1,1,,0,0.42,2023
744,France,Male,47.0,9,0.0,2,1,0,,0,3.78,2023
716,France,Male,38.0,4,0.0,2,1,0,,0,1.68,2023
671,France,Male,34.0,7,106603.74,2,1,1,,0,2.94,2023
649,Spain,Male,29.0,2,45022.23,1,1,1,,0,0.84,2023
621,Germany,Male,27.0,1,74298.43,1,1,1,,0,0.42,2023
784,Spain,Male,48.0,7,0.0,2,1,1,,0,2.94,2023
615,France,Male,32.0,4,0.0,2,1,1,,0,1.68,2023
762,France,Male,53.0,1,102520.37,1,1,1,,0,0.42,2023
607,France,Male,35.0,2,0.0,2,1,1,,0,0.84,2023
540,Spain,Male,67.0,1,88382.01,1,0,1,,0,0.42,2023
812,France,Male,44.0,4,115049.15,2,1,0,,0,1.68,2023
685,France,Male,58.0,1,104796.54,1,1,1,,0,0.42,2023
680,France,Male,33.0,1,123082.08,1,1,0,,0,0.42,2023
584,Germany,Male,33.0,3,88311.48,2,1,1,,0,1.26,2023
609,France,Male,32.0,7,71872.19,1,1,1,,0,2.94,2023
506,Spain,Male,35.0,6,110046.93,2,1,0,,0,2.52,2023
503,France,Male,42.0,8,104430.08,1,1,1,,0,3.36,2023
806,Germany,Male,31.0,10,138653.51,1,1,0,,0,4.2,2023
666,France,Male,43.0,7,137780.74,2,1,1,,1,2.94,2023
674,Spain,Male,32.0,2,0.0,2,1,0,,0,0.84,2023
798,France,Male,32.0,7,0.0,2,0,1,,0,2.94,2023
556,France,Male,35.0,10,0.0,2,1,1,,0,4.2,2023
587,Germany,Male,33.0,6,132603.36,1,1,0,,0,2.52,2023
468,Spain,Male,28.0,3,0.0,2,1,0,,0,1.26,2023
693,France,Male,29.0,2,151352.74,1,0,0,,0,0.84,2023
466,France,Male,40.0,4,91592.06,1,1,0,,1,1.68,2023
439,France,Male,36.0,2,165536.28,2,1,1,,0,0.84,2023
538,Germany,Male,25.0,5,62482.95,1,1,1,,0,2.1,2023
743,France,Male,40.0,8,68155.59,1,1,0,,0,3.36,2023
656,France,Male,37.0,2,0.0,2,0,1,,0,0.84,2023
627,Spain,Male,41.0,5,100880.76,1,0,1,,0,2.1,2023
792,France,Male,19.0,7,143390.51,1,1,0,,0,2.94,2023
613,Germany,Male,59.0,8,91415.76,1,0,0,,1,3.36,2023
476,Germany,Male,30.0,3,134366.42,1,1,0,,0,1.26,2023
696,Spain,Male,60.0,8,88786.81,1,1,1,,0,3.36,2023
810,Germany,Male,35.0,3,96814.46,2,1,1,,0,1.26,2023
763,Germany,Male,32.0,9,160680.41,1,1,0,,0,3.78,2023
526,Germany,Male,31.0,5,145537.21,1,1,0,,0,2.1,2023
623,Germany,Male,42.0,1,149332.48,2,1,0,,0,0.42,2023
620,France,Male,32.0,7,0.0,2,1,1,,0,2.94,2023
561,France,Male,21.0,4,0.0,1,1,1,,0,1.68,2023
721,Spain,Male,43.0,3,88798.34,1,0,0,,0,1.26,2023
451,France,Male,33.0,6,0.0,2,1,0,,0,2.52,2023
634,Germany,Male,27.0,3,107027.52,1,1,0,,0,1.26,2023
676,France,Male,29.0,4,140720.93,1,1,0,,0,1.68,2023
642,France,Male,30.0,8,80964.57,2,1,0,,0,3.36,2023
760,France,Male,39.0,6,178585.46,1,1,0,,1,2.52,2023
656,France,Male,43.0,7,134919.85,1,1,0,,0,2.94,2023
776,Germany,Male,33.0,8,115130.34,1,0,0,,1,3.36,2023
631,Germany,Male,37.0,9,131519.49,2,1,1,,0,3.78,2023
615,France,Male,39.0,4,133707.09,1,1,1,,0,1.68,2023
694,France,Male,34.0,5,127900.03,1,1,0,,0,2.1,2023
694,France,Male,37.0,10,143835.47,1,0,1,,0,4.2,2023
607,France,Male,44.0,0,0.0,2,1,1,,0,0.0,2023
664,France,Male,48.0,10,0.0,1,1,0,,1,4.2,2023
756,France,Male,60.0,2,0.0,1,1,1,,1,0.84,2023
653,Spain,Male,30.0,4,0.0,2,1,0,,0,1.68,2023
648,Spain,Male,55.0,1,81370.07,1,0,1,,0,0.42,2023
752,Spain,Male,44.0,6,83870.33,1,1,0,,0,2.52,2023
652,France,Male,51.0,7,0.0,2,0,1,,0,2.94,2023
641,Spain,Male,32.0,7,0.0,2,1,1,,0,2.94,2023
574,Spain,Male,34.0,5,0.0,2,0,0,,0,2.1,2023
834,France,Male,23.0,4,131254.81,1,1,0,,0,1.68,2023
591,France,Male,28.0,5,0.0,2,1,1,,0,2.1,2023
470,Spain,Male,34.0,9,0.0,2,0,1,,0,3.78,2023
608,Spain,Male,34.0,7,86656.13,1,0,1,,0,2.94,2023
555,Germany,Male,62.0,4,119817.33,1,0,1,,1,1.68,2023
677,Spain,Male,40.0,5,0.0,2,1,0,,0,2.1,2023
665,Germany,Male,32.0,1,132178.67,1,0,0,,0,0.42,2023
577,Spain,Male,43.0,6,0.0,2,1,1,,0,2.52,2023
722,Germany,Male,29.0,1,107233.85,2,1,0,,0,0.42,2023
636,France,Male,43.0,6,0.0,2,1,0,,0,2.52,2023
667,Germany,Male,55.0,9,154393.43,1,1,1,,1,3.78,2023
590,France,Male,32.0,5,0.0,2,1,0,,0,2.1,2023
554,Spain,Male,66.0,8,0.0,2,1,1,,0,3.36,2023
697,Germany,Male,29.0,0,172693.54,1,0,0,,0,0.0,2023
610,France,Male,36.0,4,129440.3,2,1,0,,0,1.68,2023
599,Spain,Male,36.0,4,0.0,2,0,0,,0,1.68,2023
544,France,Male,23.0,1,96471.2,1,1,0,,0,0.42,2023
635,Spain,Male,24.0,4,140197.18,1,1,1,,0,1.68,2023
722,France,Male,20.0,6,0.0,2,1,0,,0,2.52,2023
719,France,Male,69.0,3,0.0,2,1,1,,0,1.26,2023
547,Germany,Male,50.0,3,81290.02,3,0,1,,1,1.26,2023
515,Germany,Male,60.0,9,113715.36,1,1,0,,1,3.78,2023
667,Spain,Male,56.0,2,168883.08,1,0,1,,0,0.84,2023
607,Germany,Male,36.0,8,143421.74,1,1,0,,0,3.36,2023
525,France,Male,26.0,7,153644.39,1,1,1,,0,2.94,2023
611,France,Male,35.0,10,0.0,1,1,1,,1,4.2,2023
827,Spain,Male,46.0,1,183276.32,1,1,1,,0,0.42,2023
572,France,Male,33.0,9,68193.72,1,1,0,,0,3.78,2023
579,Germany,Male,31.0,6,139729.54,1,0,1,,0,2.52,2023
663,France,Male,36.0,10,0.0,2,1,0,,0,4.2,2023
576,Germany,Male,30.0,7,132174.41,2,0,0,,0,2.94,2023
524,France,Male,30.0,1,0.0,2,1,0,,0,0.42,2023
776,Spain,Male,39.0,2,104349.45,1,0,0,,0,0.84,2023
603,Germany,Male,35.0,1,105346.03,2,1,1,,0,0.42,2023
691,France,Male,26.0,9,136623.19,1,1,0,,0,3.78,2023
646,France,Male,36.0,6,124445.52,1,1,0,,0,2.52,2023
595,Spain,Male,36.0,6,85768.42,1,1,1,,0,2.52,2023
527,France,Male,47.0,1,0.0,1,1,0,,1,0.42,2023
684,Spain,Male,34.0,9,100628.0,2,1,1,,0,3.78,2023
802,Spain,Male,38.0,7,0.0,2,0,1,,0,2.94,2023
675,France,Male,54.0,6,0.0,1,1,0,,1,2.52,2023
580,France,Male,50.0,0,125647.36,1,1,0,,1,0.0,2023
815,France,Male,24.0,7,171922.72,1,0,1,,0,2.94,2023
638,France,Male,57.0,6,0.0,1,1,0,,1,2.52,2023
791,Spain,Male,25.0,7,0.0,1,1,0,,0,2.94,2023
516,France,Male,35.0,5,128653.59,1,1,0,,0,2.1,2023
734,France,Male,37.0,3,80387.81,1,0,1,,0,1.26,2023
611,France,Male,58.0,8,0.0,2,0,1,,1,3.36,2023
850,Germany,Male,43.0,0,108508.82,3,1,0,,1,0.0,2023
641,France,Male,31.0,10,155978.17,1,1,0,,0,4.2,2023
552,Germany,Male,50.0,4,121175.56,1,1,0,,1,1.68,2023
735,Spain,Male,38.0,7,86131.71,2,0,0,,0,2.94,2023
841,France,Male,31.0,2,0.0,2,1,0,,0,0.84,2023
614,France,Male,51.0,3,0.0,2,1,1,,0,1.26,2023
511,Germany,Male,48.0,6,149726.08,1,0,0,,1,2.52,2023
447,France,Male,43.0,2,0.0,2,1,0,,1,0.84,2023
738,France,Male,35.0,5,161274.05,2,1,0,,0,2.1,2023
537,Spain,Male,30.0,1,103138.17,1,1,1,,0,0.42,2023
690,France,Male,54.0,5,0.0,1,1,0,,1,2.1,2023
664,Germany,Male,33.0,7,97286.16,2,1,0,,0,2.94,2023
584,Spain,Male,32.0,9,85534.83,1,0,0,,0,3.78,2023
